9882 27338
1811 1664 9
9297 5147 858
7125 3496 -326
44 2695 906
9459 7578 -639
7204 7354 -256
4073 5087 -213
5637 6863 187
1694 6873 -596
6945 4642 661
7430 7710 -60
8088 9608 -21
9511 6958 808
2250 5647 -203
218 8352 -923
5673 4021 410
8036 8153 -843
4544 3863 -313
3082 6369 547
7168 2899 -960
6415 6308 -152
2500 8466 -903
1388 2641 426
1854 4895 -893
779 2487 -81
294 1201 198
5999 6518 -477
987 3215 -646
2198 2581 -184
6487 3128 18
8370 8735 75
2425 8581 -545
5646 723 -498
3214 2440 -859
2135 5685 -85
2738 1502 -2
5147 6464 -153
103 8014 -399
2407 9225 151
1270 4291 554
8623 1226 -671
6070 3521 -436
5144 8943 -372
6652 5995 -810
1617 3601 -658
644 1438 691
9825 1260 -498
5695 9162 547
6594 4316 61
6839 3672 901
964 78 -4
7656 5002 601
1460 3933 -27
7429 6645 859
6531 2010 923
1522 5385 -896
5600 2593 276
381 6612 -200
4668 8323 -41
5594 2654 290
6795 4205 987
3186 2484 -586
2313 8624 802
7734 7653 -458
8777 2927 -268
7967 5326 476
1894 3695 -87
8846 3774 -593
3380 6907 -202
952 3471 523
4975 6994 805
1354 2630 -498
7901 3496 433
8260 4930 227
6602 6247 -492
1629 8503 -219
9158 1822 -12
1329 6134 -136
5504 4107 402
4004 5750 -123
7831 7448 61
18 8514 -389
3150 490 795
56 4638 28
6014 4005 -44
6046 1081 -983
4074 1036 67
3766 4280 57
5625 9511 -779
7734 4611 -326
9519 9219 -99
8061 1849 229
2981 4003 390
8581 8098 515
6824 4885 618
3103 4275 291
8662 8608 -879
8651 9090 85
9436 6779 464
8759 1237 -989
5907 452 242
4370 7001 -702
6990 5617 677
1753 9554 735
7055 5652 470
5019 2883 733
2480 6907 -68
7749 5707 -982
1923 5737 680
474 175 -710
4762 3271 -996
391 5614 -724
2767 7655 -443
9810 694 706
2171 4025 709
5553 2031 229
4776 9392 532
6736 4365 822
8931 1699 744
9117 3207 -585
7236 6162 -659
2613 5090 813
3166 5022 968
627 3870 789
5653 4802 -454
5517 2770 288
6365 8330 265
7769 4592 -882
2895 932 404
3827 4976 -686
4655 8903 81
9370 6130 -487
6114 7600 -650
4846 8522 958
3269 9543 -418
9119 5814 -822
2622 1615 874
2475 5890 -728
8288 3372 202
1812 6262 -751
2295 9011 124
156 4056 363
4904 9512 -861
7898 6217 -55
8046 6110 -20
1662 4444 145
933 9233 -753
4624 1645 -85
4998 1166 126
7278 7 -260
507 4809 770
4559 870 148
666 5074 43
2048 6929 -388
6787 1784 353
9164 4841 995
6350 2616 -73
58 2469 529
7998 1509 -297
2735 7323 67
3874 4512 -95
9660 2459 135
3098 5930 -227
1243 8286 786
5782 6364 974
2513 7235 311
3133 540 -867
627 1140 727
4228 2449 802
5186 1896 565
7364 3461 -533
6224 6854 148
378 3734 896
2519 3824 -649
1089 1856 19
6314 5263 -184
8172 1911 -207
8010 1062 303
4225 6375 508
5917 4378 113
1659 2911 -525
5802 8671 -484
3337 4161 -550
6862 5972 325
54 3345 -579
2110 1784 618
8119 6004 -675
4860 2722 506
9547 1547 -236
4848 6075 -207
7879 4285 880
3517 6065 122
7910 3499 238
5077 2771 -446
3295 4345 116
1678 386 -371
8546 4757 -909
5511 4059 -15
9439 2438 144
5895 6227 724
8125 592 299
298 3526 158
1895 8072 -868
73 8162 -58
8207 1772 -656
4652 6238 -402
7786 3699 852
9619 5090 -586
1777 602 -244
9429 4038 497
7993 1442 713
4139 3622 702
3020 9250 74
709 9184 -584
3008 489 -607
5734 715 -183
9168 153 -756
3400 7756 984
3956 8241 313
1838 8122 248
4569 3966 -162
3681 6947 -224
5488 9632 -959
8785 1468 11
4103 7381 -637
153 3556 -721
5724 3230 -812
3354 3501 -770
3810 8061 -295
2075 6690 531
1048 765 617
662 2688 458
6113 9184 187
9163 7182 -261
878 4681 849
4621 8838 970
8095 8201 402
2896 4497 -58
7963 7613 96
4518 9043 807
7918 2406 -234
9066 6740 -208
8195 2498 10
1076 4807 665
9268 3227 -750
98 6471 -714
7589 8652 943
1138 179 -960
2792 119 -783
8033 6799 937
6225 3859 -449
386 9009 689
6634 5499 -81
591 2169 -544
2262 4157 7
3125 7344 562
5427 5783 782
1252 3835 554
2107 4672 437
2951 3254 126
2907 799 291
4160 4663 -500
9236 7925 -977
6049 1638 -183
2279 4032 -497
573 9046 -686
4556 4260 20
5054 355 72
9239 3048 727
9834 1637 -81
5866 4421 -679
5535 7143 360
5819 7597 -899
853 2361 -308
2237 7346 -331
6359 2746 1
5745 918 -523
8350 8394 -420
5674 3978 -231
3191 8057 -246
5747 4583 176
5940 5394 -682
3313 3233 -592
2568 3854 562
9147 5023 122
5449 2105 -49
1352 4354 939
4423 2712 786
4518 48 48
9815 2217 669
6667 6869 -3
5072 6518 928
8023 8591 495
7998 2473 966
2297 9068 514
3359 7449 -664
8896 3631 -135
7201 3270 -297
1040 5478 193
1999 773 172
6032 8409 746
449 1244 -100
628 4508 340
2555 2013 393
7642 6166 651
4384 6159 979
4953 2766 -628
6678 5667 -449
5084 2534 85
8278 3702 314
7173 9053 -259
1243 706 -696
5298 9663 771
9277 4157 536
2894 774 940
6034 7187 992
4417 1333 -670
3962 2988 -764
5570 8117 952
5617 9601 32
9068 9091 100
7716 6325 607
8868 4901 -35
3216 8804 -849
5478 7775 -588
802 6986 260
7869 5852 589
9877 1368 -173
7763 5214 777
5970 5995 899
9859 4699 -438
2571 7630 -771
7046 1765 124
25 8192 485
6160 1803 282
1310 2687 547
6306 9466 821
4982 1793 -457
5189 3455 -206
2379 4252 -165
9290 1099 617
742 3574 299
7347 9447 875
899 8817 -413
5674 6447 811
5314 7357 579
8607 6670 -463
2959 4486 524
4051 93 879
128 8745 -830
9267 1285 -99
4014 8980 -419
6859 6367 616
3618 6427 894
6188 9310 -175
3221 3100 221
3837 1092 -204
9273 3995 749
6942 6391 -746
9173 4556 10
5891 7544 578
8463 7848 124
8172 3277 -489
3624 2754 196
8767 7436 418
6793 4584 -9
3503 8750 31
2389 5257 -582
6825 1960 658
1217 1561 462
2326 2643 161
8372 4131 -258
6713 1720 348
7104 2549 -864
1320 5413 -997
2945 3310 -317
2084 3748 -825
3639 490 -519
3211 6853 414
4901 3413 -633
7396 1255 825
6943 9648 -770
2138 8308 537
9008 1934 -107
3400 211 -322
1800 2270 902
7861 1191 618
138 6569 -703
4996 8805 244
6833 1701 376
1975 8419 -79
9150 7306 -476
7342 2491 -696
4176 5271 -263
7640 1876 352
5099 7166 -654
3138 4325 40
4231 9520 -849
7404 4860 823
1469 4636 -384
5132 6072 799
580 6678 -711
8973 330 528
9454 4407 -447
7366 1910 -310
7396 453 -865
8004 7660 -502
2014 6269 -250
6821 9628 963
9194 7369 255
159 5287 -62
457 2882 -635
4189 4019 -201
1086 1601 -29
3348 942 -161
8246 1039 -480
3893 9866 -617
4301 5647 198
8790 4603 766
5404 5860 -350
2816 523 45
6423 8718 -446
5986 7747 -72
9670 4509 673
128 5765 -241
7956 601 227
4239 572 -879
1176 7006 -278
9384 5629 -542
1834 6194 63
3224 1957 -59
7924 2540 -865
1041 5628 -805
4049 180 -756
6413 21 14
303 260 -79
4601 2852 -50
9846 9680 -479
4447 1070 993
5981 2867 -825
4447 8892 123
2445 6929 -265
7869 6149 97
5030 7330 12
8023 5832 -947
5707 2179 804
1860 6416 -497
1422 1420 974
9731 6873 -54
8798 521 784
3518 9099 136
5790 3000 -338
929 2959 662
100 9817 224
6592 1808 586
5256 7904 199
2948 1601 -432
9203 1774 -427
791 5807 -575
4869 8597 697
654 64 978
9559 6626 136
8067 1962 -872
4791 2920 564
5891 6320 -473
9098 241 627
9352 3244 -168
5356 5366 83
7377 246 951
3605 651 559
674 843 127
465 3887 -127
555 1347 741
3871 9077 70
5797 9700 -444
8406 2673 471
5851 1187 351
7098 57 -114
147 3154 262
5561 9785 -1
1319 2065 -651
6177 4359 -486
5198 2597 -944
4241 6727 -51
9223 614 -553
1133 697 352
8127 9840 5
5247 9586 -535
7244 3944 -464
3978 8817 884
219 8959 333
7008 6388 -419
3714 4306 -114
4578 5061 -437
4129 3051 -810
649 181 -619
6922 8782 585
6321 7526 991
3938 5760 82
1504 5572 541
573 2026 -474
1386 8086 -175
4584 1393 83
1928 19 713
2799 2341 152
5943 2146 208
5611 3370 519
1404 5684 466
3662 9571 243
1147 2907 -983
7229 810 -30
5506 2693 -141
2156 3464 -595
6659 2882 -866
9288 3597 -761
8996 2479 -902
1048 1268 697
7759 4252 -7
6227 1537 -355
9450 6442 -420
2708 8441 -983
5098 7818 -360
6299 7482 580
1049 529 -804
775 5651 846
1168 3123 -877
8961 2339 473
8435 8197 815
3572 4764 -609
6491 9836 652
2977 3112 134
4857 4415 682
7887 5781 558
2408 176 609
1815 5381 466
1223 521 766
4940 5901 464
4338 9429 175
366 6944 -538
1596 3295 -418
2313 655 -758
2904 475 -824
3437 3759 889
1328 3004 -968
6473 6586 -422
306 2775 232
1931 4157 660
9524 9726 402
799 7526 11
2831 4292 469
5125 4312 -844
7291 2231 811
9578 5066 327
6477 6284 -109
9805 1806 -302
1074 4440 834
3370 3673 -656
965 43 -850
1471 8551 -199
61 5539 324
6061 8053 899
2201 7768 -761
466 6737 -500
2228 2975 555
7090 6568 227
232 3180 763
8669 2494 -58
8567 2968 -660
5959 5921 388
2884 3867 970
6467 2445 -448
9428 2667 -885
2515 5325 438
1677 804 -338
778 3172 644
6483 2567 -983
5505 2287 401
7645 6643 26
5140 3178 -617
3242 9864 -773
5631 6296 833
3633 706 -855
5708 934 660
2787 69 -685
1498 9012 -819
8671 6846 -955
259 5723 866
719 5415 568
8406 3333 521
584 5605 280
2415 8351 995
2075 3989 36
6122 9267 406
4943 2588 -668
2836 2018 -367
811 8799 592
316 85 724
4699 7720 506
9001 6877 -298
8970 3366 921
4257 4173 -735
2304 9850 169
6430 7935 889
8492 3144 319
25 6746 681
5679 9322 -1000
2419 3289 755
2282 7898 60
5993 5944 -935
2196 8234 713
2117 8994 -132
7385 9655 36
9266 4144 497
1846 8376 -855
9271 1227 945
6154 5640 214
4750 8648 733
8714 3709 263
2656 1549 -627
3187 3244 -965
3818 222 -215
1001 720 -627
305 2410 -938
9123 1844 -135
6379 2163 573
1106 7599 284
1402 2568 69
8002 9684 -890
4999 7116 -643
3351 7111 -567
9288 1778 61
2111 2151 -272
9403 9636 -989
9837 1886 999
3913 5068 -149
7992 8909 943
3622 4661 665
2029 1240 -440
3264 7754 -291
5013 1452 -126
704 2507 -401
162 7932 407
2151 3979 981
1655 1175 -114
3144 1689 -332
761 9820 -450
3377 1522 586
1807 7146 -297
1800 637 -241
6932 8157 322
175 7241 -464
4274 3884 109
3613 3922 367
9286 2825 -684
6878 1826 827
3143 6029 -359
3283 7048 51
2308 1339 -836
1093 2851 858
5281 6984 469
5358 4995 673
8154 2032 840
5799 8290 -740
3621 6422 -925
9086 6884 132
1254 6029 -188
1687 6258 -825
4620 9648 -389
8051 842 511
7836 6179 486
6168 4862 265
8744 9713 683
4787 7941 -755
9371 1350 330
7065 7847 -776
2828 3870 -451
9567 7594 -218
2077 9137 155
6198 9054 -157
3397 5656 -648
5858 8427 -243
1594 8040 666
5427 4708 193
6613 9728 -6
197 3160 911
396 86 -977
7342 9862 911
7559 4051 287
2648 8726 610
3063 2926 -774
7352 9836 -576
8159 1981 -590
5167 8696 -567
3125 5782 -126
162 9227 740
3464 5101 448
8414 9559 -946
5819 9877 166
4024 2863 695
3879 5666 -583
243 7858 -578
7701 1162 116
5767 5216 442
2508 1451 -24
4025 8191 910
6179 6853 -247
8570 3119 -219
6713 3764 -508
1661 4400 789
2789 211 -673
3864 2604 -837
1733 2240 812
9221 7046 -720
6237 8223 -240
3971 8764 717
9318 2375 292
2961 5396 -127
4880 6418 -589
7278 1781 644
4329 8418 -98
908 5787 -701
4304 9068 590
8780 5343 -933
5098 8680 493
9772 1543 -67
9054 5250 -902
9812 272 -286
8284 8848 877
652 4193 -857
4613 5068 563
2110 5813 486
6819 7622 -722
9253 6650 -957
5366 7438 293
567 8584 358
363 2508 -60
3074 8493 -895
5376 4625 999
5478 9038 446
9615 6130 526
8462 2872 -513
1819 5062 -338
5996 8923 822
2668 4075 -93
8368 8734 638
4650 591 221
7292 6235 -44
8495 959 538
7337 7728 -122
8316 8298 -238
1633 7326 155
6943 2990 932
4238 5035 914
4676 8862 749
3197 5977 282
585 2991 -48
1647 1832 178
8885 2250 -13
8499 750 -757
6230 9674 -938
6803 4676 101
5076 3358 489
4705 9784 821
3909 6898 -902
3509 1234 645
3026 1372 -130
8022 9491 558
6277 9245 -789
8693 6139 972
69 6365 -437
3585 9560 258
5891 9042 -223
2614 7474 40
750 585 -740
2983 2570 594
6301 755 -569
9048 2294 710
4873 1205 -284
5577 4232 935
8452 1820 -795
6723 4344 510
4628 1915 16
3697 7805 -708
7514 1223 628
1536 6727 -923
1586 8104 -835
6673 7597 -214
8304 4163 31
868 7956 -990
1637 7387 -375
9391 7568 -528
6187 9004 -684
194 7578 -523
9007 9668 -610
2493 5234 -892
458 8276 -273
714 7631 -869
2430 579 599
3352 5873 930
5002 9314 -263
528 7306 201
4946 3962 257
9503 5243 372
5883 5859 846
9871 9821 187
9742 6106 -41
4493 6193 71
32 7713 -882
7009 7349 634
2189 9353 107
6509 5604 -277
1101 5267 -317
7788 9529 -567
4814 8991 888
5350 3994 -568
6314 6344 -544
9868 4740 -722
3345 915 804
1581 2370 806
6264 3184 -633
7520 4355 -495
6921 1216 -616
7445 542 -9
3590 3460 -375
1077 4742 -569
1749 749 -420
8844 1013 -834
5604 4007 -311
7062 8806 610
5084 7196 -479
2537 4722 526
2767 4977 217
4861 7753 -767
7209 7295 -512
9382 2280 65
5648 3483 -150
9205 9767 -709
3531 2682 583
8178 4733 -143
7243 1021 -859
6879 9706 -978
1038 6307 -793
4106 2234 212
7405 996 151
604 2336 -304
2586 9763 458
4726 3019 989
406 6506 398
8990 421 -453
7003 6562 -943
5369 6338 -862
9096 5474 -972
3658 2692 429
6916 6189 -757
1403 230 -348
4676 9535 343
2365 3283 -647
1467 7883 273
469 6919 120
6926 6346 -843
9031 5817 10
8208 1869 199
6700 7710 -608
7152 6128 -604
7965 9575 -806
2281 9127 -861
1611 2341 -341
1381 3482 -572
3724 6133 746
2067 5024 -470
4326 1634 -594
6590 80 933
2205 5260 578
1766 3563 285
4044 1131 538
3427 1002 734
8530 3835 13
9007 3742 191
3939 9044 344
7063 4581 -230
6283 1258 121
5668 5811 -284
4550 2982 -394
4023 1335 642
752 5536 -219
1249 1771 -792
5139 3785 -613
3839 3301 754
3851 5551 -450
5330 7141 119
2013 3869 259
7070 3949 158
6211 8728 -780
280 2230 -218
2015 3889 503
8517 5889 599
7744 4122 -863
8141 7865 -485
3901 4264 605
7958 3809 -284
2141 9756 -562
6155 472 61
8302 9686 -918
3602 9196 -21
9111 734 525
5709 3050 594
3508 8682 -602
7365 8843 674
3854 2562 -918
1432 4813 -736
4172 5107 -498
3340 4419 208
7533 6222 259
344 6929 -833
5436 7370 346
5279 7926 -532
3059 191 65
4845 550 -649
4219 9680 993
2886 6575 -653
399 1797 206
5544 7000 -292
8854 3468 -500
6051 4238 -623
9392 673 -905
4551 8960 -966
8758 920 -468
9815 1744 76
1964 2651 -507
6606 2830 963
2046 313 -207
170 9005 712
3571 189 -334
2317 8026 283
8804 2169 -823
9354 3882 -889
7842 8398 -226
9408 5179 -367
5757 3297 -772
537 3454 -54
9546 8692 -135
8106 8139 -725
631 8008 -253
5354 305 854
2309 7631 -484
4242 7232 -144
6534 6305 410
195 4543 -501
8500 9106 648
2259 2849 271
7515 8076 195
3593 782 -268
7723 1562 -657
9647 7987 283
2931 7349 122
1599 5482 -545
8853 6932 -721
5591 889 -979
6219 5010 -496
9000 3285 393
6743 6121 145
5221 6604 575
1693 2494 259
7457 7476 575
1775 9158 955
4240 2169 688
5929 5107 -526
3932 3800 528
5623 7225 -247
4260 7967 59
3660 2662 -44
4861 5608 -621
7122 3886 402
3512 8331 -280
8201 2936 890
8357 6962 -276
5841 1829 -209
3029 2536 -963
5221 4375 47
8096 3630 493
7377 1253 614
2936 2751 -216
9644 7153 283
5763 1019 992
2831 9443 783
4248 7983 798
2371 3462 -248
8983 200 241
4766 7566 -703
7601 2155 916
7885 9092 -567
3707 5670 868
2594 8704 661
9319 3637 480
1380 4592 -17
8880 5308 -576
3642 3592 -100
9250 8603 -574
5899 8722 -113
4817 732 77
618 8748 -806
870 6312 192
6322 1572 17
4304 8031 692
7687 5201 -703
2524 3545 992
1925 1164 484
1084 3620 -238
3024 5075 46
3209 9519 -974
5038 9627 783
1035 776 -802
5685 4364 815
2630 8848 -136
3165 6850 -987
7264 2218 897
6916 1046 221
8609 7622 -141
2521 6948 -458
2958 3994 -724
9558 759 847
3493 6952 497
1243 1035 -185
1709 5281 989
3121 4596 538
2573 2078 -423
4699 7001 263
4889 6411 -947
5586 9155 -564
1836 5637 -318
9809 5697 861
535 7746 -25
501 5632 -157
2136 5521 -765
5069 1256 715
8036 8713 254
8592 4129 -83
1105 7752 -989
5909 5765 -983
7991 1468 -729
4785 3380 -192
9374 5210 -428
7923 1685 98
4493 1258 -484
27 2626 -879
6415 7867 -163
4986 7658 476
727 7819 -807
4825 4591 -19
7160 113 -613
7843 2235 -265
9485 6044 -786
2361 889 -997
1931 5009 756
7928 9607 -430
1834 7693 343
2840 2864 72
8061 8119 -823
8491 4674 438
5968 293 -417
3270 9578 -16
2520 426 109
9411 8143 655
7080 3233 967
1545 2698 -810
5029 2673 -7
7315 394 -608
1142 26 -335
5075 6056 412
5334 6493 -116
6317 1276 893
96 3859 201
8689 4475 687
2714 5855 -204
6102 3700 117
1384 2402 892
4101 5512 -692
1418 5841 328
6187 5723 -380
5648 7238 32
8495 611 630
1407 7518 999
4385 396 323
1332 4647 684
5837 6321 -49
1932 1573 -545
3752 1728 332
9654 3347 117
6418 5089 -559
5712 2431 -960
544 4744 -908
584 3398 110
8009 9467 647
3346 273 793
4757 7301 504
7737 4831 340
1405 2108 -684
4902 2240 356
1882 8550 331
6112 9217 -200
3325 3244 -841
1296 2322 -252
4542 4718 946
1693 8892 157
7178 1771 954
3354 8389 -910
555 8023 645
84 3924 217
586 3965 -185
7383 3988 -35
7921 6550 -542
2359 6932 492
6867 8231 -370
1595 1589 462
497 2233 -528
9804 7755 841
6841 5874 -730
1508 8427 855
9717 5078 -814
9208 6088 -366
4946 6590 87
526 2520 -579
7895 9807 296
7044 5174 417
3533 8474 477
7219 9155 -409
7218 4101 -820
1718 7310 -114
1592 554 425
7434 4535 -137
8371 2768 -194
479 8176 695
3547 7723 779
4741 9632 89
3295 6907 253
2379 6594 356
8837 7419 58
8280 3426 -425
514 2508 172
155 9580 992
6776 4992 986
6347 9870 353
417 2420 482
9807 1695 801
670 773 665
3845 3154 -79
4065 6412 464
7105 4313 -676
6052 6748 -875
6551 9595 902
1566 2216 63
6673 9487 -748
3264 534 482
6468 4507 -573
4229 2447 -930
363 4096 36
9668 372 -500
9615 2590 635
5119 8608 -449
1834 3516 665
6267 489 216
6089 1434 -738
5178 1406 -73
5251 7466 -428
9527 877 538
1235 5692 207
120 581 494
6316 6736 554
838 8548 -603
5355 9697 -681
8636 1483 142
2509 7013 820
4090 7015 324
1935 9260 -703
7165 9386 395
4756 8499 494
3614 9463 496
7661 6162 939
2841 8591 -835
9014 4888 -836
7645 4412 -580
4258 7022 638
4328 8988 365
3728 1261 88
4761 2433 -105
9424 3210 789
4987 3173 609
2779 9261 -254
2245 7009 193
5292 5492 119
7771 1906 751
9490 2627 500
8404 273 240
1481 5606 -209
1038 2910 -596
6782 4837 -680
9070 2040 837
4265 2012 637
4610 3553 -124
3035 962 619
98 6334 -224
1045 5479 683
1363 3433 958
7936 5690 -825
6455 478 666
8468 7129 -758
5085 156 -257
944 1966 77
3214 2158 441
8260 6843 -822
352 9538 -296
2959 671 134
7326 5850 209
2747 4098 -797
3045 8882 261
5928 5191 -16
9467 4224 -650
8439 502 687
7598 9585 58
4429 9703 -774
3366 9570 -455
2554 9272 398
8239 6183 596
8899 123 264
5076 3217 -913
9069 2192 -49
878 4162 -377
2296 2623 835
142 6476 953
7480 6093 98
4901 4824 580
1271 5897 -318
402 441 766
6646 2638 -148
7259 1497 680
9873 9308 696
9743 5696 497
8643 4061 941
1583 4161 876
3078 6847 433
4196 2046 -406
1198 2254 -527
543 6711 -988
6623 3924 -718
9332 600 693
3209 533 -92
9105 2290 807
2761 1327 -259
6279 2813 -437
4708 2997 -94
2318 3820 -812
1149 2303 -806
4240 8419 811
1087 4523 11
1832 7153 507
8914 7591 420
8568 2105 -763
9159 1125 238
876 5373 -212
3554 9114 204
3913 8538 446
780 2150 174
7643 2155 373
1892 2469 -268
6511 9599 -269
7413 5196 -545
8431 8128 -96
5950 8620 861
375 6014 -457
3675 4252 615
282 9074 -356
7853 4853 473
9818 3050 437
3293 2564 -63
4736 9464 -153
2295 2368 -294
5205 8741 -934
2711 2055 414
3238 6490 -829
1331 7309 -737
4757 7996 -463
1664 1651 152
7182 3477 -634
9293 3062 -540
4324 2779 141
4197 6412 864
9064 796 -797
982 7585 693
2216 6255 -723
3863 9537 -275
366 7622 499
9310 8528 838
1971 8357 -36
1072 8034 -129
726 9653 426
6754 765 -488
6392 2098 235
8057 3827 -447
2455 2506 -679
2360 3610 459
2794 6885 -745
519 1371 -337
6696 8148 475
5139 6944 -300
2670 3379 -950
4278 6976 345
7868 6509 -664
3372 5985 -840
7336 9618 -924
2320 6681 -772
4989 8129 -258
1904 4858 871
9812 9524 923
6230 6102 -841
4700 4369 -519
8112 756 -138
5078 527 861
3622 6268 891
1103 9 577
7144 4674 -557
7341 3264 -736
5069 5444 857
5416 1241 382
369 6878 969
7077 4749 -11
7079 5638 -965
1480 974 946
5794 1179 -494
7443 3740 27
6565 7108 131
9687 9359 542
9665 3076 384
7181 7189 12
2020 7241 860
7416 2893 -534
5482 2048 837
3677 4210 -610
7287 8625 2
5542 9061 -909
6215 3215 -717
8783 4564 -345
6619 1824 -901
9392 1576 840
7303 7981 962
9081 2032 -517
8411 6309 840
4989 9105 -744
5956 481 940
3241 8593 498
1053 5112 817
7823 4210 -732
8690 9423 496
309 7386 -711
3778 9161 199
5789 7736 -280
2844 6826 518
60 5431 -928
7256 6085 -485
7688 9581 -68
2989 2381 -794
4110 4899 46
9020 6114 -121
4455 5818 999
1013 1333 -568
5113 7504 900
4111 5334 765
137 4585 287
6185 2989 -395
3465 2223 868
8476 887 183
7247 2208 -77
5204 5753 815
4888 1049 -775
3658 9103 -571
1262 1579 -669
5312 2476 -522
3657 4524 772
9314 4513 991
846 7009 349
6930 3729 -299
8388 4455 -352
4292 152 311
7412 2082 790
4631 8736 -122
2952 8587 59
9255 1114 137
7629 7031 940
3225 8405 -775
9848 9036 -699
2911 3668 -909
6843 9265 -785
1391 4061 -779
1318 4799 -35
2350 4779 -232
4190 341 298
612 2259 -218
8909 4198 -721
8011 1456 -915
1597 1897 54
8630 4449 -800
6044 6109 416
4850 4920 -727
8053 88 -849
7232 7448 624
7267 2531 -616
7873 3691 287
1223 1619 -789
6291 629 -967
440 4006 1000
6595 3392 -451
1846 709 981
4738 3575 312
6511 1614 -188
482 1443 80
1850 915 -564
1641 8197 -298
4662 3820 -477
9275 5714 366
6063 9611 572
4273 8972 406
8995 124 585
5402 1137 -868
203 2774 -607
303 4582 575
2607 9702 321
1487 4908 881
3078 2824 274
7432 937 437
3199 4868 363
4415 880 -809
3678 4297 354
1787 8479 200
9719 1665 928
217 9075 717
4849 7246 42
7791 5475 -353
2098 4516 486
1664 5745 238
2015 3430 741
1141 8701 243
5453 8248 158
426 1420 -533
2635 8802 -779
3248 8497 615
325 8251 -576
4963 6408 756
1568 7347 665
8369 8735 327
3173 4952 -71
4517 5852 367
255 507 -805
7699 5089 -992
8994 7452 743
5133 8057 -528
3208 7233 -71
1297 7428 798
2333 316 343
5437 1150 -957
1660 765 886
9411 1410 187
5655 7744 95
5025 9576 35
9491 2416 927
4160 3738 929
5429 6380 -275
783 6109 -184
4556 2089 -625
9273 5256 -35
6112 2844 89
8710 5771 -804
7540 6500 -718
1029 4908 -63
9511 2214 -656
1552 5417 552
465 5481 -256
9695 7841 748
9413 2097 151
5365 4809 49
7353 8156 -204
632 3273 -86
4664 1380 125
4142 8040 -667
5824 2494 -951
7791 3538 901
1235 4579 249
4532 1176 70
3017 6088 273
4598 7195 -594
2842 1028 -620
9192 596 0
3942 4808 -423
