20
979 894
638 927 -771
776 510 693
339 956 888
790 673 977
26 416 87
376 94 285
7 163 563
939 107 -179
815 607 720
150 624 -531
803 102 -469
979 945 -426
517 472 511
372 711 -598
589 317 -148
134 780 -463
319 737 712
20 645 -631
601 884 -927
692 395 -245
614 332 294
491 830 647
852 842 -574
579 133 -178
747 752 540
859 950 405
201 916 127
422 752 633
898 97 -983
316 364 819
683 663 910
491 131 872
849 586 -145
554 427 -188
632 34 133
950 73 176
620 691 -146
560 559 865
131 521 792
241 285 -488
394 314 347
383 457 764
924 580 -625
894 488 -474
237 577 -839
250 480 32
224 675 825
360 527 -687
553 346 -203
477 931 703
500 634 653
29 378 -396
499 145 -434
922 323 443
217 901 648
337 92 418
882 592 -953
757 359 -57
456 695 -983
907 527 853
661 307 266
849 949 -40
356 318 -411
324 908 -993
505 801 -201
25 834 571
683 158 308
276 493 545
735 601 99
476 266 -505
793 104 601
939 602 -46
348 505 -673
603 384 -936
819 135 -414
83 679 -723
664 309 -510
284 416 -273
404 735 591
373 934 -727
233 171 800
187 609 -439
494 389 899
953 604 -687
339 213 654
845 336 -134
409 174 -217
290 604 339
794 300 942
407 438 -316
639 944 -688
455 443 649
962 922 112
609 951 -575
949 923 -732
480 711 -861
446 56 -20
856 224 -691
660 721 419
365 609 664
921 557 574
388 148 -944
376 345 -45
957 96 471
947 618 -339
608 6 499
750 339 -356
35 971 968
781 853 577
303 340 880
127 268 527
146 327 -124
942 281 469
893 303 687
892 706 594
446 441 547
646 360 -335
538 968 7
499 262 457
209 182 -260
623 39 544
286 803 888
789 745 347
251 720 -939
53 241 -399
814 213 -445
900 875 657
315 873 86
698 776 -518
245 224 -504
945 915 539
407 581 -146
381 939 133
654 98 519
445 969 -299
801 593 923
77 562 278
937 544 -510
665 842 132
884 409 -125
677 524 136
879 285 -430
724 860 -113
346 487 413
54 641 808
712 884 115
232 653 226
165 906 137
935 848 -883
654 930 -667
545 714 -883
900 927
280 4 -278
545 314 -48
335 645 -664
672 174 64
834 704 446
443 512 850
804 131 -370
765 879 267
234 156 -458
779 742 438
707 425 -120
310 118 415
151 649 -51
375 449 641
23 145 506
407 370 -733
376 58 722
339 391 -100
573 290 348
142 682 -724
448 783 746
497 630 477
676 343 404
885 531 587
676 750 846
2 611 649
234 701 -714
744 157 -582
118 517 580
42 204 -511
751 69 895
659 312 133
817 64 696
137 200 -893
500 383 -822
526 362 -401
650 359 -570
781 436 675
151 676 479
668 733 227
509 861 -89
421 843 579
823 440 137
474 580 213
213 2 -378
421 19 -924
476 520 114
45 82 563
856 429 833
492 470 425
202 829 -145
383 379 510
627 193 -555
745 873 728
137 360 629
180 888 -58
766 195 -220
823 648 446
507 568 -59
794 7 -710
751 369 731
470 7 -889
776 494 -684
26 228 478
142 410 -53
154 791 147
497 687 491
110 430 -988
428 297 9
313 580 274
356 414 546
475 53 -53
811 739 541
891 881 212
864 738 -653
848 853 -973
562 17 -232
333 315 -736
427 845 -735
191 195 85
420 8 -587
742 418 146
593 312 446
134 411 -109
207 501 -123
285 674 852
140 572 -400
538 744 -789
467 1 -862
111 442 213
816 288 -843
653 584 838
764 191 -715
50 252 493
136 441 395
850 239 -962
44 107 41
200 170 596
151 129 398
200 450 547
352 586 -344
564 549 -256
851 613 31
836 391 942
716 583 -496
476 602 963
789 283 916
720 473 -242
194 352 441
497 340 -317
567 716 746
659 434 -74
838 35 -634
18 38 -261
190 332 7
393 516 -100
19 584 -169
99 159 -389
221 607 125
617 414 -308
297 231 -113
81 810 611
516 123 164
295 365 686
588 48 324
828 856 -50
780 87 403
391 822 986
365 9 -110
798 866 -751
454 316 -887
98 567 745
179 892 -492
128 14 -845
461 485 637
106 62 60
214 173 904
594 169 330
152 384 -514
123 630 -936
613 386 991
203 290 760
397 295 -921
854 210 464
499 538 633
479 232 934
48 611 -629
418 889 -482
10 120 265
466 611 430
433 762 512
207 515 338
392 234 727
802 326 -533
155 745 -797
313 763 253
184 238 706
435 391 494
636 641 -234
282 373 -574
247 587 -78
235 280 4
269 880 -978
127 875 -598
504 729 950
606 171 -188
174 534 -291
591 498 110
495 240 -622
521 845 864
886 55 -361
512 190 639
426 690 -835
525 342 139
255 122 -335
310 378 738
340 321 -586
253 11 -712
820 86 866
884 210 180
51 91 -709
425 822 -162
488 233 -851
22 418 662
731 86 420
149 38 40
731 641 888
162 157 56
312 896 498
829 541 341
710 551 142
625 276 327
229 820 541
795 816 4
403 680 635
586 663 330
481 308 703
80 765 55
600 81 -234
494 486 -786
409 286 600
450 49 -110
542 834 814
609 708 -12
680 131 557
348 591 826
299 891 485
419 830 -491
523 500 -738
672 211 648
427 771 -857
23 828 359
58 527 257
174 101 140
424 639 -696
112 460 683
127 804 987
577 77 28
82 343 623
89 804 938
107 771 762
400 201 810
63 379 -5
597 169 288
456 311 -126
745 687 288
862 152 576
893 353 845
790 121 -676
830 45 -961
590 352 -807
651 251 103
656 267 -71
829 342 -671
285 690 253
719 122 338
110 681 681
478 338 452
138 458 -138
69 816 322
614 213 -594
863 434 840
335 222 -506
379 879 886
517 739 341
311 773 543
483 123 655
602 43 881
501 504 -470
93 663 -584
140 274 -131
245 898 -210
167 770 -259
377 133 -771
211 329 246
512 631 755
861 596 30
137 567 -122
1 483 878
648 184 903
31 177 -990
529 408 589
462 882 -723
890 519 -647
410 111 -181
521 576 872
139 622 -215
680 410 562
409 242 -135
831 293 897
771 328 372
528 725 336
347 469 -399
452 863 -949
316 15 641
402 895 637
505 821 588
245 871 -433
806 721 317
722 138 749
233 622 -471
890 556 -493
224 855 -80
791 658 -500
436 195 -865
6 194 -504
286 668 -564
777 90 880
683 474 745
597 772 -448
590 695 -979
91 242 534
462 782 904
264 637 -397
1 583 -730
273 496 -185
695 358 718
194 826 986
859 512 264
789 353 274
375 212 -394
191 775 669
881 562 -805
395 48 -318
560 683 -88
315 703 -37
342 584 -343
606 616 -506
27 587 539
344 664 85
769 362 832
728 732 -605
879 613 -624
339 187 -193
801 532 341
530 333 -318
204 873 -428
317 579 -153
723 537 -362
379 706 -773
39 200 -510
805 701 -431
17 332 -590
778 435 -77
231 357 -366
229 843 -825
899 588 -497
879 622 -821
111 744 -724
69 582 82
274 490 -588
95 330 512
661 761 126
858 546 -270
480 211 -31
9 338 841
102 189 -730
31 26 497
280 415 464
396 306 872
681 718 672
860 172 460
783 498 -62
187 736 -603
674 554 641
122 765 323
615 506 481
385 97 759
854 773 397
294 466 -497
429 585 88
838 710 562
467 76 108
307 591 -102
401 481 -585
122 558 642
446 724 -444
796 690 -610
783 551 -281
404 194 -498
201 58 458
243 692 964
499 208 -932
747 739 -934
40 242 546
672 853 355
381 354 833
133 642 144
631 145 -534
748 723 236
616 492 443
147 70 -647
18 719 399
88 494 712
499 320 281
306 27 782
4 307 -165
228 29 860
821 146 13
753 185 -474
887 133 -181
869 792 717
570 696 -857
291 742 -121
502 160 -961
58 96 641
15 153 763
315 440 383
580 317 196
355 244 966
596 175 -448
401 107 78
598 611 -425
401 2 -648
539 635 975
211 789 -414
470 264 222
417 453 -485
771 80 -581
224 489 32
91 481 443
49 869 85
780 405 -162
722 790 161
695 828 -558
316 246 -633
726 254 279
432 511 426
221 424 380
552 14 -816
41 505 301
394 667 -583
651 802 19
378 335 43
325 272 -64
286 307 -67
333 680 300
114 841 134
626 436 -610
584 186 -796
483 423 -433
372 359 403
684 784 180
132 175 951
140 754 -791
266 268 162
30 697 -808
197 868 -752
261 346 -805
805 33 -119
759 334 177
119 255 -389
274 389 571
17 885 -35
417 501 649
562 539 143
26 50 495
26 336 -539
457 843 -727
62 53 202
345 786 627
829 452 752
243 842 885
320 170 -457
414 528 -692
636 453 363
762 889 5
487 270 -160
282 423 -62
157 295 -919
787 533 314
405 857 -292
135 240 6
228 61 778
658 195 706
41 558 959
663 857 -855
825 693 -790
288 147 -2
428 580 -71
466 69 -737
519 56 -882
340 173 -64
287 898 -615
842 493 860
885 502 -700
386 472 414
578 202 -355
562 485 -437
38 812 -67
383 278 -227
790 557 -39
366 17 -865
113 613 -346
70 160 784
364 814 -226
542 448 -161
512 348 -336
888 554 -687
704 383 -359
591 679 -484
502 78 993
441 731 -786
164 110 -260
18 51 -181
711 201 767
251 238 837
788 722 623
42 271 -855
186 695 -816
207 456 -89
150 100 645
698 45 559
68 123 71
175 3 -923
422 310 828
558 57 -108
743 813 -598
310 608 885
227 593 422
30 611 282
805 595 133
675 251 -556
512 258 715
642 20 672
413 806 303
177 561 -553
807 486 303
108 593 -554
129 81 -920
93 437 465
763 256 -301
579 412 225
787 444 -4
765 803 -455
861 701 -435
34 433 -115
273 611 470
292 2 152
775 513 -556
842 52 693
77 75 24
258 533 984
392 306 -367
241 217 550
57 728 -412
823 880 -940
416 896 -872
721 561 -316
71 649 -629
119 464 501
91 687 -154
21 873 -444
185 542 197
873 765 -965
584 865 95
54 415 -394
406 265 -709
162 711 -456
148 725 183
431 860 148
243 42 635
410 602 -205
265 292 809
144 143 862
809 285 -893
595 601 75
578 438 120
555 314 -224
827 546 885
528 758 -515
61 375 -69
417 785 419
471 293 -433
676 161 400
218 745 75
332 682 476
667 745 -408
188 43 -454
53 526 -133
569 281 -653
232 233 -295
193 106 -431
360 116 -152
78 529 331
388 318 -423
631 291 -351
69 313 -436
76 780 290
315 288 474
374 836 -857
744 719 188
356 376 339
232 26 854
3 822 -49
162 367 335
421 698 358
857 555 -832
698 216 -792
150 174 412
348 232 604
122 103 -978
487 775 124
326 741 -94
674 70 -975
196 525 921
855 303 354
621 222 660
736 35 833
235 267 278
383 282 -222
533 446 -697
752 779 -220
416 24 962
92 671 498
234 710 417
881 139 883
478 108 196
795 889 -91
714 288 -70
689 147 -653
393 604 -578
368 735 -671
310 455 -519
498 474 728
757 127 224
243 876 -123
852 455 675
750 625 975
46 876 -169
457 69 556
10 424 397
716 760 -885
553 867 388
791 4 -934
895 446 99
79 802 -335
212 302 720
790 547 418
643 334 -111
150 714 -113
765 402 -760
553 861 326
391 301 -298
473 605 -317
424 193 435
709 823 357
254 628 436
743 249 -811
745 677 460
99 294 31
476 200 -989
89 616 806
780 863 -130
554 86 -756
875 774 -602
170 727 -949
382 194 -307
390 440 845
127 322 -825
206 442 -538
148 656 -645
303 137 -291
561 262 -605
835 677 982
722 845 -658
452 701 -217
94 262 -779
76 788 184
869 440 702
767 420 -934
109 698 628
823 818 -53
691 427 851
848 474 -23
61 723 -192
731 45 721
764 513 67
835 887 235
23 136 -731
583 531 -939
697 265 -26
192 83 -121
600 413 264
270 13 261
833 860 737
403 727 -382
735 771 673
557 237 -814
785 650 -945
610 127 861
281 900 -501
646 268 -65
722 272 397
374 168 79
248 537 701
866 392 -135
33 666 -831
639 431 -369
139 720 39
436 384 -731
475 827 741
11 275 -350
864 521 386
706 9 214
100 73 -254
148 441 341
598 272 328
792 850 718
524 92 402
510 801 27
311 408 -605
521 391 -771
239 815 -411
200 105 -181
588 280 -254
217 311 -213
297 42 187
229 652 184
747 251 504
642 37 -742
493 190 -898
410 588 88
137 115 640
576 256 -534
679 580 -388
10 82 440
300 311 -616
270 695 -483
246 862 -924
87 613 -663
841 776 554
838 504 683
12 762 938
459 819 532
370 59 -849
787 505 -747
682 875 741
727 516 815
323 863 -45
159 834 -297
8 128 853
670 301 405
595 32 -824
752 56 -590
422 184 -754
876 220 -628
806 457 605
15 525 -582
800 292 -513
588 32 -794
26 745 39
205 88 -15
770 707 658
752 866 -843
496 507 -191
551 735 41
892 18 -318
260 184 372
627 729 -911
130 426 831
682 197 -415
341 238 -130
872 235 713
814 808 743
3 739 -390
248 168 382
579 366 174
541 823 144
571 673 345
77 403 -879
841 144 -324
563 179 -999
713 123 106
659 534 -40
553 438 -154
844 279 291
825 78 486
282 350 -744
162 185 413
780 488 -915
668 648 950
62 332 428
243 679 19
89 601 850
757 796 -244
873 56 167
228 151 -877
530 92 -831
401 883 -880
870 83 806
317 359 333
28 81 317
711 594 925
805 462 709
294 240 -547
333 539 -316
116 385 625
500 188 -140
57 80 -152
370 644 403
309 671 357
366 444 -972
112 258 613
637 32 900
117 46 -23
92 138 733
644 694 796
389 227 -889
349 372 625
162 507 -626
528 538 -378
686 737 19
719 123 876
244 641 876
43 59 755
506 664 152
385 677 817
600 423 268
764 666 355
200 426 -10
233 263 -203
360 721 189
195 495 822
367 362 -724
656 546 -971
489 799 945
266 863 350
826 787 345
401 464 -146
706 20 -862
383 258 -284
409 94 156
664 571 -44
899 413 -370
418 707 -118
807 799 313
97 428 326
319 348 -836
497 40 683
615 134 -412
219 522 -425
520 671 212
209 422 914
816 82 735
401 693 905
279 151 -233
422 893 -98
667 151 -978
182 860 -184
689 506 -844
404 862 -325
103 608 -827
31 247 401
680 146 397
504 721 42
846 447 -652
523 830 -125
68 81 -334
522 720 673
601 721 938
523 493 -163
446 485 -149
446 892 -655
808 626 -632
376 568 -433
451 215 -950
799 531 -978
363 250 -32
878 199 925
736 537 223
588 792 -903
673 545 920
287 227 701
318 853 240
828 674 -663
515 554 639
328 792 621
888 502 826
630 857 -519
180 96 -294
188 703 -916
747 836 -983
488 472 907
347 667 -160
620 138 451
872 198 216
585 600 526
233 113 -998
516 303 -247
243 240 711
786 502 84
815 572 -878
762 5 -412
220 89 457
529 866 435
342 47 -378
287 246 -485
730 600 433
883 375 -682
691 736 -754
401 881 481
425 146 -801
320 532 301
813 394 687
750 900 -596
886 290 999
297 300 937
322 723 530
698 400 528
125 566 -915
95 268 87
227 475 765
459 511 -421
372 260 -22
200 98 -355
57 667 -780
255 898 329
823 749 201
701 337 889
329 662 429
588 134 153
13 848 -576
154 497 600
409 263 -101
367 289 780
742 808 -212
650 293 290
345 461 120
896 192 781
436 408 -384
58 410 -615
374 467 760
94 204 938
603 539 383
336 122 -963
309 355 668
771 577 -585
590 338 224
442 417 -917
324 287 787
899 865 351
56 322 447
707 60 607
273 330 -516
304 140 667
872 694 542
895 931
700 21 -99
204 299 -955
858 76 721
52 47 645
419 98 -495
744 460 432
168 479 -777
207 287 103
207 483 -560
544 634 -387
139 668 -793
307 579 -560
68 661 534
661 801 141
469 467 791
863 115 -398
729 677 -576
48 70 651
148 516 752
878 869 562
638 463 -802
429 675 -100
732 741 -995
26 848 -810
39 771 -480
645 634 -681
701 638 296
606 745 -290
211 564 -291
374 558 -908
674 274 626
517 295 -635
588 610 -955
90 412 479
80 586 677
280 780 935
52 808 -975
140 144 -99
690 355 145
337 398 -487
793 130 -453
729 685 255
356 262 978
603 484 -605
886 586 -605
833 586 441
142 556 -665
511 823 896
849 594 -645
621 675 -80
35 349 405
409 608 -275
692 95 -913
122 764 213
601 496 -672
387 5 261
251 489 10
23 822 403
301 157 655
603 762 -425
632 311 -937
758 431 55
661 126 -201
564 818 -77
5 279 -830
872 6 -66
653 120 -266
221 620 -315
367 262 -351
526 420 703
788 613 -33
368 662 219
608 856 651
386 874 -840
709 181 -728
872 674 -463
868 787 611
877 267 -412
651 105 -196
737 317 -347
473 353 -314
12 174 -751
148 60 603
658 686 -619
837 584 911
492 348 699
740 292 -268
55 462 117
483 891 -699
220 854 -176
278 392 28
438 544 349
721 737 -672
40 671 -919
513 392 -420
335 892 105
508 520 875
101 500 -611
15 649 -359
320 3 -483
12 393 887
599 665 907
827 654 809
797 9 948
36 871 134
870 369 19
806 234 -769
437 147 -524
381 534 -954
352 236 -619
645 516 831
319 119 -390
495 486 459
810 720 -27
294 893 -207
677 436 748
684 392 825
312 677 581
272 70 773
112 99 -779
734 392 -782
762 485 443
215 649 484
593 777 -593
690 672 -783
105 297 282
890 807 -838
293 434 693
461 253 964
623 578 -305
336 422 -3
880 301 899
59 470 -592
790 547 -855
64 885 305
380 673 366
591 379 602
823 590 700
426 880 -474
387 567 -735
890 692 -662
300 329 157
516 403 184
340 307 947
44 731 775
152 237 84
242 157 -700
490 367 691
238 424 -871
18 573 503
103 383 -55
337 527 -411
89 407 -56
802 60 -104
155 682 -587
673 77 57
555 411 -867
418 267 419
468 174 712
606 137 -62
125 561 -846
780 469 709
307 464 -745
682 812 -340
585 619 276
198 810 -47
338 510 823
123 134 -623
357 235 -819
848 402 -827
582 851 255
577 672 -965
772 640 634
276 589 -606
526 325 -642
214 246 -236
859 643 -94
243 442 93
659 8 182
881 613 104
806 549 146
743 894 -895
467 334 134
47 606 -494
862 510 -848
598 698 -840
834 372 -534
786 259 132
202 592 714
173 582 456
110 485 -564
384 44 403
215 790 271
317 682 899
827 257 342
384 314 281
480 168 -672
837 445 767
803 80 78
152 309 17
111 536 -138
664 303 -657
166 795 -305
722 556 -393
774 424 453
309 692 2
383 501 -760
833 642 29
410 735 980
53 619 -207
789 832 -809
495 96 987
713 732 504
195 765 -61
784 870 -807
115 645 -147
693 80 618
667 368 274
90 650 -673
86 852 447
787 241 54
355 446 -247
765 834 218
556 512 534
684 895 774
596 341 -533
151 120 -355
75 107 159
10 832 240
658 588 -275
640 465 -501
681 77 828
403 699 -959
237 26 -798
160 691 103
699 641 62
537 12 382
76 52 -789
408 411 363
527 757 446
838 666 -787
762 52 -321
607 7 333
442 713 477
887 348 -783
219 267 814
462 395 398
339 752 285
65 328 -736
394 153 -706
140 590 982
108 751 675
229 291 -315
30 52 -280
247 613 -797
457 171 514
803 737 -730
869 530 -749
688 531 -956
147 42 598
530 336 -130
730 4 811
544 76 -788
266 476 -425
747 623 -256
679 285 -717
757 555 -358
156 674 633
498 144 -475
807 317 -741
170 542 725
348 201 13
852 779 273
698 682 285
424 721 -168
173 488 -775
764 458 -957
534 315 498
869 745 -681
418 251 170
29 157 349
633 40 -48
793 321 926
405 842 282
441 466 -536
587 275 -868
512 145 -367
393 96 -750
183 739 258
409 222 -14
675 99 -428
484 264 263
501 129 -842
849 515 -458
375 19 466
247 878 54
332 289 876
36 517 -121
853 426 128
449 878 -98
274 201 219
592 115 785
757 802 -840
47 368 -780
191 773 -488
333 370 578
459 27 555
833 190 556
13 815 864
467 184 338
688 272 704
523 229 -188
660 283 -378
377 556 789
61 42 909
678 817 -359
314 672 -156
882 690 -321
154 626 -956
471 336 240
117 338 -530
132 567 253
865 723 622
597 121 -400
274 503 -83
599 505 203
710 892 108
868 66 -907
278 109 771
648 713 -895
240 695 -376
648 195 -606
239 438 684
585 546 -964
704 295 141
639 197 725
479 885 247
90 842 510
568 517 493
177 481 654
596 587 -798
624 319 85
308 513 -132
539 8 -509
41 725 760
671 556 243
808 323 583
674 608 -31
304 142 -579
37 267 -435
12 826 488
872 429 888
684 83 444
145 709 51
414 477 907
333 610 32
721 658 -185
440 28 102
316 659 981
857 828 335
453 264 -124
169 701 284
23 888 121
738 591 562
296 587 649
320 98 -721
431 786 -687
251 448 -29
823 359 75
616 239 -690
586 114 -508
459 249 -292
426 354 -570
119 463 638
283 617 43
712 297 917
75 528 922
86 528 -297
664 786 -160
450 282 985
43 30 487
763 325 211
630 359 106
294 529 -147
302 238 -107
847 887 -540
776 264 955
447 169 -470
23 440 -164
381 816 954
226 170 56
768 323 387
228 546 437
469 699 588
713 659 337
661 842 -119
22 590 386
718 786 663
659 663 755
5 551 -302
577 182 296
834 224 594
674 219 -493
333 361 171
140 730 -176
739 645 305
424 458 -6
331 459 107
270 464 223
584 770 725
808 541 809
160 279 -228
575 66 -234
783 338 -767
830 804 -208
58 299 602
242 483 -493
155 245 176
5 201 735
767 209 -380
701 832 -176
605 834 -160
402 251 -57
782 549 -388
501 182 -671
455 277 764
675 266 755
57 303 92
85 738 97
538 296 -185
872 737 683
616 745 -320
538 409 -743
336 341 -662
179 555 -995
86 134 918
206 405 -209
803 451 -586
109 176 -656
565 288 -539
303 30 -256
324 519 217
894 760 -415
23 620 -380
94 386 -278
53 471 605
143 205 -953
56 16 -959
182 403 -220
351 845 -170
532 613 966
771 290 -122
500 384 456
93 721 615
647 183 543
566 661 -838
207 811 324
369 316 218
863 859 487
507 335 -982
71 610 920
457 514 -659
464 439 378
362 539 199
840 444 999
620 362 256
801 237 169
